HasURL,URLCount,FreeEmail,SubjectLength,BodyLength,KeywordCount,Label
1,1,0,30,208,1,1
0,0,0,74,1496,0,0
0,0,1,19,405,0,0
1,2,1,19,835,1,0
1,2,1,19,1032,1,0
0,0,1,14,2168,1,0
1,1,1,31,3572,1,0
0,0,0,31,1441,0,0
1,1,0,40,141,0,1
0,0,0,18,2394,1,0
1,2,0,62,904,0,0
1,9,0,68,2720,2,0
1,1,0,31,915,0,0
0,0,0,12,489,0,0
1,2,0,59,678,1,0
1,1,0,3,97,0,1
0,0,0,38,575,0,0
1,1,0,3,166,0,1
1,1,0,38,771,0,0
1,6,0,33,7624,0,0
1,8,0,33,8617,0,0
1,2,1,46,756,0,0
1,2,0,40,43610,1,0
0,0,0,22,1367,0,0
0,0,0,9,431,0,0
1,1,0,26,298,0,1
1,0,1,19,937,0,0
0,0,0,46,1225,0,0
1,3,0,46,415,0,0
1,1,0,39,234,0,1
0,0,1,23,839,0,0
1,2,1,28,1832,0,0
0,0,1,18,728,0,0
1,1,0,44,1558,2,0
0,0,0,21,3625,0,0
0,0,0,49,750,0,0
1,1,0,26,76,0,1
1,1,1,32,2067,0,0
0,0,0,23,970,0,0
0,0,0,22,1774,0,0
0,0,1,31,1048,0,0
0,0,0,12,624,0,0
0,0,0,38,1226,0,0
1,4,0,42,1766,2,0
1,3,1,62,1905,0,0
1,5,0,74,6496,0,0
1,4,0,32,1377,2,0
1,1,0,25,349,0,1
1,3,0,28,804,0,0
0,0,0,31,975,0,0
1,22,0,54,6006,4,0
0,0,0,26,2255,0,0
1,3,1,49,1564,0,0
1,1,0,27,328,0,1
0,0,1,44,325,0,0
1,3,1,46,1013,0,0
1,1,0,27,315,0,1
1,3,1,46,1224,0,0
1,1,0,23,550,0,0
1,1,0,25,580,0,0
1,1,0,37,4453,0,0
1,2,0,69,722,0,0
1,1,0,34,321,0,1
1,1,0,30,310,0,1
1,1,0,28,284,1,1
1,1,0,35,296,0,1
1,2,0,63,1082,0,0
1,1,0,24,315,0,1
0,0,1,38,1807,2,0
0,0,0,22,694,0,0
1,9,0,68,2720,2,0
0,0,0,50,1273,0,0
0,0,0,28,3729,4,0
1,2,1,31,1682,0,0
0,0,0,31,838,0,0
1,1,0,28,177,0,1
1,13,0,71,5856,1,0
1,1,0,38,1381,0,0
0,0,0,54,736,0,0
1,5,0,41,11244,1,0
1,0,0,3,469,0,1
1,9,0,41,14968,1,0
0,0,0,4,858,0,1
1,64,0,28,13563,3,0
1,6,0,65,2647,1,0
1,15,0,34,7011,1,0
1,3,0,46,1585,0,0
1,13,0,39,4781,2,0
1,3,0,8,796,0,0
1,1,0,37,420,0,1
0,0,0,26,624,0,0
1,1,0,34,316,0,1
1,1,0,30,5730,0,0
1,2,1,49,772,0,0
1,3,0,70,5436,2,0
1,3,0,30,2414,0,0
1,1,0,32,99,0,1
1,1,0,30,88,0,1
1,1,0,41,140,0,1
1,2,0,39,7420,0,0
0,0,0,11,316,1,1
0,0,0,33,1928,0,0
0,0,0,29,253,0,1
1,1,0,17,222,0,0
0,0,0,31,1415,0,0
1,2,0,60,1725,0,0
1,1,0,24,70,0,1
0,0,0,34,1543,0,0
1,1,0,28,127,0,1
1,2,1,23,1333,1,0
0,0,0,35,1505,0,0
1,1,0,40,101,0,1
1,2,1,32,673,0,0
1,1,0,39,73,0,1
1,3,0,49,581,0,0
1,3,0,50,2698,0,0
1,1,1,23,255,0,0
1,3,1,23,1631,1,0
1,4,0,33,2331,0,0
1,2,0,33,1408,0,0
0,0,0,41,6271,0,0
1,9,0,31,4062,2,0
0,0,0,31,582,0,0
1,1,0,30,750,0,0
0,0,1,26,642,0,0
1,1,1,31,6432,1,0
1,2,0,34,1670,0,0
1,1,1,49,2329,0,0
1,2,0,34,1670,0,0
1,130,0,36,19091,3,0
1,1,0,31,1291,0,0
1,1,0,21,541,0,0
0,0,1,21,541,0,0
1,1,0,3,92,0,1
0,0,0,65,133,0,1
1,2,1,43,8242,0,0
0,0,0,45,551,1,0
1,1,0,49,1753,1,0
0,0,1,38,941,1,0
1,2,0,46,1407,0,0
0,0,0,21,356,0,0
1,1,1,21,532,0,0
1,1,1,31,1560,0,0
1,1,0,40,166,0,1
0,0,0,15,354,0,1
0,0,0,58,7149,4,0
1,22,0,39,5113,2,0
0,0,0,28,807,1,0
1,2,0,42,730,0,0
1,3,1,49,5146,0,0
1,3,0,43,555,0,0
1,1,0,51,167,0,1
0,0,0,54,1354,0,0
1,3,0,66,1848,0,0
0,0,0,18,91,1,1
1,1,0,26,306,0,1
1,7,0,23,2286,1,0
1,3,1,34,1321,1,0
1,3,0,50,1369,0,0
1,49,0,51,7624,1,0
1,5,0,8,1657,0,0
1,1,1,31,1989,0,0
1,4,0,69,2466,2,0
1,1,0,42,99,0,1
1,7,0,26,3988,1,0
0,0,0,50,830,1,1
1,1,0,24,984,1,0
1,2,0,64,1691,0,0
1,2,1,49,968,0,0
1,2,1,49,794,0,0
1,1,0,74,10731,3,0
0,0,0,55,1618,0,0
1,1,1,32,570,0,0
0,0,0,21,4167,3,0
0,0,0,43,1583,2,0
1,1,0,30,1227,0,0
0,0,1,6,90,0,0
1,1,0,32,1599,0,0
1,77,0,33,22335,4,0
1,1,0,30,149,1,1
1,1,0,19,175,0,1
1,2,0,30,2495,0,0
0,0,0,64,108,0,1
1,1,0,28,954,0,0
1,1,0,21,781,0,0
1,2,0,43,625,0,0
0,0,1,55,1635,0,0
1,1,0,3,111,0,1
1,1,0,54,136,0,1
1,2,0,49,1146,0,0
1,1,0,3,128,0,1
0,0,0,32,3350,1,0
0,0,0,26,878,0,0
1,1,1,31,2369,0,0
1,7,0,35,1681,0,0
1,1,1,60,728,0,0
1,2,0,63,2352,0,0
1,2,0,43,2307,3,0
0,0,0,36,3686,4,0
1,13,0,47,3913,2,0
1,1,0,21,174,0,1
1,4,0,32,2818,2,0
1,1,0,30,1223,0,0
0,0,0,40,456,0,0
0,0,0,36,268,0,0
0,0,1,37,848,0,0
0,0,0,28,710,1,0
0,0,0,36,343,0,0
1,1,0,16,173,0,1
1,2,0,63,2013,0,0
1,1,0,35,312,0,1
1,1,0,21,571,0,0
0,0,0,61,841,1,0
1,1,0,71,876,1,0
0,0,0,37,1386,0,0
1,1,1,31,2709,0,0
0,0,0,53,4337,1,0
1,2,1,63,1577,0,0
1,1,0,41,315,0,1
1,1,0,51,1530,0,0
1,1,0,41,307,0,1
0,0,0,36,3094,0,0
1,5,0,80,817,0,0
1,1,1,18,737,1,0
1,1,0,49,2557,1,0
1,3,0,46,677,0,0
1,1,1,19,607,0,0
0,0,1,21,628,0,0
1,2,0,50,2925,0,0
1,20,0,51,6111,1,0
0,0,0,36,1471,0,0
0,0,1,23,348,0,0
1,7,0,34,2458,1,0
1,1,0,38,78,0,1
1,5,0,35,1966,0,0
1,1,0,28,248,0,0
1,21,0,28,15412,0,0
1,1,0,30,73,0,1
1,1,0,27,95,0,1
1,2,0,47,1267,0,0
0,0,0,109,1158,1,0
0,0,1,32,867,0,0
1,2,0,53,2414,1,0
1,2,0,12,1038,0,0
1,67,0,56,10645,2,0
1,1,0,27,324,0,1
0,0,1,21,1843,0,0
1,1,0,22,2866,0,0
0,0,1,32,57,0,0
1,2,0,49,807,0,0
1,2,1,65,3137,0,0
1,1,0,22,2548,0,0
1,2,0,62,911,0,0
1,1,0,31,886,1,0
0,0,0,22,402,0,1
1,1,0,29,150,0,1
0,0,0,37,1003,0,0
1,2,0,62,2016,0,0
1,1,0,26,3167,0,0
0,0,0,26,2243,0,0
1,1,0,35,324,1,1
0,0,0,31,91,1,1
0,0,1,21,2701,0,0
0,0,0,45,112,0,1
0,0,1,21,133,0,0
0,0,0,25,2826,0,0
0,0,0,12,646,1,0
1,0,0,20,402,1,0
1,2,0,31,1028,0,0
0,0,0,37,1344,0,0
1,2,1,62,1408,0,0
1,4,1,23,2003,1,0
1,1,0,31,178,0,1
1,1,0,25,2627,0,0
0,0,0,32,493,0,0
0,0,0,42,820,0,0
1,2,1,76,748,0,0
1,5,0,49,1007,0,0
1,2,0,55,1419,1,0
0,0,0,37,1309,0,0
1,2,0,49,1519,0,0
0,0,0,25,1344,0,0
1,4,1,23,2381,1,0
1,6,0,66,5356,0,0
0,0,1,58,329,0,0
1,3,0,49,3102,0,0
1,1,0,36,67,0,1
1,4,1,23,2719,1,0
0,0,0,45,2308,3,0
1,2,1,49,827,0,0
1,1,0,26,3615,0,0
1,6,0,39,8632,1,0
1,2,0,49,739,0,0
1,4,0,55,6372,1,0
1,0,0,3,559,0,1
0,0,0,40,1796,1,0
1,1,1,23,545,0,0
1,1,0,39,1159,0,0
0,0,0,26,1066,2,0
1,79,0,33,23628,2,0
1,4,0,28,1214,1,0
1,3,0,42,1313,1,0
1,1,0,34,1002,0,0
1,2,0,38,140,0,1
0,0,1,40,1139,0,0
1,0,0,26,4938,2,0
0,0,0,58,8362,1,0
0,0,0,55,3657,0,0
1,1,0,80,2495,0,0
1,1,0,30,403,0,1
1,2,0,35,177,1,1
1,1,0,22,307,0,1
1,10,0,40,1849,3,0
0,0,0,4,838,0,1
0,0,0,26,1984,2,0
0,0,1,79,616,0,0
0,0,1,32,1177,0,0
1,4,1,31,1409,0,0
1,5,0,50,2679,2,0
1,1,0,55,196,0,1
1,1,0,38,71,0,1
1,0,0,3,435,0,1
1,2,0,62,1218,0,0
1,1,0,31,290,0,1
0,0,0,26,1106,1,0
0,0,0,69,110,0,1
1,1,1,46,881,0,0
0,0,0,50,112,0,1
1,2,1,32,875,0,0
1,6,0,24,1790,4,0
0,0,0,49,2825,0,0
1,6,1,19,4480,1,0
0,0,0,39,397,2,0
0,0,0,27,607,0,0
1,4,1,42,1493,0,0
1,1,0,31,1878,1,0
1,1,0,26,168,0,1
1,1,0,21,175,0,1
0,0,0,43,798,2,0
0,0,1,39,448,0,0
1,2,0,80,430,1,0
1,2,1,49,1029,0,0
1,3,1,43,1084,2,0
1,3,0,36,1322,3,0
1,2,0,49,1869,0,0
1,3,0,34,1282,1,0
1,1,0,31,264,0,1
1,1,0,31,251,0,1
1,1,0,29,294,0,1
1,1,0,29,938,1,0
1,1,0,33,282,0,1
1,1,0,35,292,0,1
1,1,0,31,1446,0,0
1,1,0,40,278,0,1
1,1,0,3,96,0,1
0,0,0,48,159,0,1
1,3,1,43,1529,2,0
0,0,0,12,820,1,0
1,1,0,40,633,0,0
0,0,0,27,199,0,0
0,0,0,113,500,0,0
1,1,0,26,228,0,1
1,2,1,19,1496,0,0
1,1,0,35,1586,0,1
0,0,0,45,109,0,1
0,0,0,42,262,0,1
1,2,1,49,893,0,0
1,1,0,39,318,0,1
1,1,0,43,468,1,0
1,1,0,21,1385,0,0
1,2,0,32,1297,0,0
0,0,0,32,1483,0,0
1,1,0,22,279,1,1
0,0,0,66,110,0,1
1,1,0,111,3125,0,0
1,1,0,3,113,0,1
1,4,1,31,2572,0,0
0,0,0,22,261,0,1
1,1,0,3,86,0,1
1,1,0,66,7014,0,0
1,2,0,46,976,0,0
1,1,0,31,2374,0,0
0,0,0,31,1819,0,0
0,0,0,40,726,0,0
1,1,0,15,168,0,1
1,1,0,24,260,0,1
1,6,0,36,1545,0,0
1,1,0,3,140,0,1
1,1,0,3,113,0,1
1,1,0,27,175,0,1
1,14,0,38,2935,0,0
1,1,0,79,793,1,0
1,18,0,39,6784,1,0
1,3,0,39,514,0,0
0,0,0,62,5588,2,0
0,0,0,8,185,0,1
1,1,0,22,162,0,1
0,0,0,8,199,0,1
1,1,0,48,354,1,1
0,0,1,62,745,0,0
1,1,0,27,305,0,1
1,1,0,27,171,0,1
0,0,0,50,4980,2,0
1,2,0,49,1304,0,0
1,2,1,49,1265,0,0
0,0,0,31,334,0,0
1,2,1,49,1171,0,0
0,0,0,67,124,0,1
0,0,0,64,5201,2,0
1,4,1,32,872,0,0
1,6,0,60,1841,0,0
0,0,0,40,777,0,0
1,4,1,41,526,0,0
0,0,0,78,967,0,0
1,1,0,41,166,0,1
1,1,0,37,5925,0,0
1,1,0,48,3995,0,0
0,0,0,42,431,0,0
1,7,0,39,2788,0,0
1,3,0,32,1582,0,0
1,3,0,22,687,1,0
0,0,0,40,730,0,0
1,4,0,68,1821,0,0
1,1,0,16,478,0,1
1,1,0,51,235,0,1
1,1,0,40,1191,0,0
0,0,0,19,444,0,0
0,0,0,22,617,0,0
0,0,1,31,2261,0,0
1,1,0,10,788,0,0
1,2,0,46,1301,0,0
1,2,0,49,1475,0,0
1,5,0,118,2538,0,0
0,0,0,31,499,0,0
0,0,0,31,22719,2,0
1,3,1,36,2183,2,0
1,5,0,32,4735,0,0
1,1,0,16,166,0,1
1,2,0,31,15312,1,0
1,5,0,36,5681,1,0
1,1,0,32,81,0,1
1,3,0,36,29465,2,0
0,0,0,12,619,0,0
1,2,0,44,1246,0,0
1,1,0,39,549,1,0
0,0,0,36,2717,3,0
1,1,0,59,1275,2,0
0,0,0,39,1345,0,0
1,1,0,44,64,0,1
1,8,0,21,1637,0,0
1,1,0,26,285,0,0
0,0,0,36,603,0,0
1,4,1,60,6187,0,0
0,0,1,32,60,0,0
1,2,1,32,1206,0,0
1,3,1,38,770,0,0
0,0,1,23,293,0,0
0,0,0,21,92,1,1
1,1,0,44,2745,0,0
0,0,0,20,185,0,1
1,1,0,46,227,0,1
1,1,0,46,187,0,1
1,0,0,3,525,1,1
1,1,0,108,1525,0,0
1,1,0,21,633,0,0
1,1,1,60,4019,0,0
1,4,0,41,893,0,0
0,0,1,23,664,0,0
1,1,0,23,633,0,0
1,2,0,63,2759,0,0
0,0,0,113,1128,0,0
1,2,1,23,601,1,0
1,1,0,38,225,0,1
0,0,0,12,748,0,0
1,1,0,25,989,0,0
1,2,1,18,301,0,0
1,1,0,65,146,0,1
0,0,1,19,864,0,0
1,2,0,70,1913,0,0
1,1,0,55,358,1,1
1,2,1,49,1392,0,0
1,2,1,32,866,0,0
0,0,0,17,186,0,1
1,3,0,22,907,0,0
1,3,1,41,1452,0,0
1,4,0,40,2212,0,0
1,2,0,41,1063,0,0
0,0,0,49,1580,0,0
1,3,0,80,2399,0,0
1,2,0,32,1023,0,0
1,1,0,50,74,0,1
1,2,0,22,724,0,0
1,3,1,23,3463,1,0
1,6,0,22,3358,0,0
1,12,0,44,2724,1,0
0,0,0,11,2037,0,1
1,1,0,48,3420,0,0
1,1,0,16,169,0,1
1,2,0,41,534,0,0
1,1,0,35,128,0,1
1,5,0,22,1946,0,0
1,2,0,41,553,0,0
1,4,0,22,1737,0,0
1,1,0,39,4811,4,0
1,2,0,48,4530,0,0
0,0,0,43,219,0,1
0,0,0,8,634,0,1
1,1,0,19,91,0,0
0,0,0,26,458,0,0
1,1,0,3,97,0,1
1,1,0,3,183,0,1
0,0,1,76,279,0,0
1,2,0,82,2534,0,0
1,1,0,25,810,0,0
1,1,0,80,1197,0,0
0,0,0,40,642,0,0
0,0,1,57,4040,1,0
0,0,0,43,716,1,0
0,0,0,43,2494,1,0
0,0,0,83,649,0,1
1,2,0,64,3030,1,0
1,1,0,33,173,0,1
1,1,0,24,596,0,1
1,4,0,68,1815,0,0
1,1,0,41,3942,0,0
1,1,1,59,2147,0,0
0,0,0,25,1046,0,0
1,3,0,32,1253,0,0
0,0,0,27,1950,0,0
1,1,0,18,246,0,1
1,2,1,31,215,0,0
1,2,1,78,867,1,0
0,0,0,25,605,0,1
1,3,0,32,806,0,0
1,3,0,39,4213,0,0
1,3,0,39,6226,1,0
1,127,0,65,29796,4,0
0,0,0,82,368,0,0
0,0,0,29,711,0,0
0,0,0,26,802,0,1
1,1,0,107,788,0,0
0,0,0,19,184,0,1
1,2,0,12,1078,0,0
0,0,0,22,216,0,1
1,1,0,27,256,0,0
1,37,0,76,10723,3,0
1,2,0,45,2867,2,0
1,2,0,49,841,0,0
0,0,0,15,931,0,0
1,1,0,32,179,0,1
0,0,0,74,71,0,0
0,0,1,11,53,1,0
0,0,0,23,1008,1,0
0,0,0,63,189,0,0
1,1,1,37,911,1,0
1,3,0,39,403,0,0
0,0,0,38,440,0,1
1,1,1,40,1788,2,0
1,2,1,27,1091,0,0
1,1,0,37,787,1,0
0,0,0,26,1713,2,0
0,0,1,23,1550,0,0
1,1,0,34,449,0,0
1,5,0,78,1718,0,0
1,2,1,23,2085,1,0
1,4,0,58,437,0,0
0,0,0,43,138,0,1
0,0,0,57,820,0,0
1,1,0,28,322,0,1
1,1,0,27,257,0,1
1,5,0,41,1435,0,0
1,1,0,35,60,0,1
0,0,0,62,188,0,0
1,2,0,63,2740,0,0
0,0,1,19,869,2,0
0,0,0,23,719,1,0
1,1,0,25,1595,1,0
0,0,0,29,338,0,1
1,1,0,3,100,0,1
0,0,0,17,213,0,0
0,0,0,33,839,0,0
1,1,0,3,175,0,1
1,4,0,41,1894,1,0
1,2,1,44,1879,0,0
1,1,0,40,3387,0,0
1,1,0,37,890,1,0
1,3,0,37,5562,1,0
1,2,1,39,677,0,0
0,0,0,57,184,0,0
1,1,0,11,2115,1,0
0,0,0,16,221,0,1
1,1,1,59,1412,1,0
1,1,0,49,48,0,1
0,0,0,25,322,0,1
1,1,0,25,205,0,0
1,1,0,59,1437,1,0
1,1,1,22,1158,0,0
1,0,0,15,218,0,0
1,1,0,48,1187,0,0
1,24,0,20,3878,0,1
1,3,0,43,867,0,0
1,3,0,42,1939,1,0
0,0,0,21,715,0,0
1,1,0,38,221,0,1
1,1,0,47,1124,0,0
1,1,0,3,134,0,1
1,1,1,42,1524,0,0
1,3,0,63,3253,0,0
1,1,0,26,935,0,0
1,2,0,48,6046,2,0
1,1,0,33,2229,1,0
1,1,0,42,179,0,1
1,2,0,42,1004,1,0
1,1,0,26,62,0,1
1,1,0,53,1466,1,0
1,1,0,58,2020,1,0
1,1,0,23,2888,2,0
1,1,0,31,1061,0,0
0,0,1,42,989,0,0
0,0,0,20,183,0,1
1,1,0,24,859,0,1
1,4,0,22,725,0,0
1,1,0,3,158,0,1
1,1,0,56,2290,0,0
1,1,0,54,94,0,1
1,1,0,43,170,0,1
1,1,0,23,1474,0,0
1,3,0,63,1230,0,0
1,4,1,40,3046,2,0
1,3,0,63,1400,0,0
1,3,0,53,1745,0,0
1,1,0,24,411,0,1
1,2,0,25,970,0,0
0,0,0,38,109,0,1
1,2,0,43,2435,0,0
1,1,1,10,1154,1,0
1,1,0,39,119,0,1
1,2,0,43,693,0,0
0,0,0,21,775,0,0
1,2,0,25,1930,0,0
0,0,0,11,568,0,0
1,1,0,3,136,0,1
1,1,0,31,661,1,0
1,1,1,27,1293,0,0
0,0,0,103,3829,1,0
1,1,0,44,855,1,0
0,0,0,33,1409,0,0
0,0,0,33,584,0,0
0,0,0,8,429,0,0
1,5,0,45,3473,0,0
1,2,0,86,3097,0,0
1,1,0,21,1648,0,0
1,2,1,62,1245,0,0
1,2,1,43,823,0,0
1,1,0,90,1386,0,0
1,1,0,18,166,0,1
1,1,0,84,719,0,0
1,2,0,74,7060,0,0
1,1,0,25,1229,0,0
1,2,0,43,722,0,0
1,1,0,33,192,0,0
1,1,0,50,93,0,1
1,1,0,65,185,0,1
1,1,0,3,102,0,1
1,1,0,84,446,0,0
0,0,0,53,153,0,0
1,2,1,23,2442,1,0
1,4,0,29,2242,1,0
0,0,0,32,768,0,0
0,0,0,33,629,0,0
1,1,0,34,111,0,1
1,1,0,93,715,0,0
1,1,0,23,175,0,1
1,1,0,17,165,0,1
0,0,0,37,1959,0,0
1,1,0,62,75,0,1
1,7,0,31,1467,2,0
1,1,0,43,2001,3,0
1,1,0,79,485,0,0
1,1,0,79,3353,0,0
0,0,0,33,1244,0,0
1,4,0,19,1639,1,0
1,2,1,43,902,0,0
1,2,0,43,1671,0,0
1,3,0,25,2747,0,0
0,0,0,37,2395,0,0
1,1,0,32,77,0,1
1,1,0,63,4585,0,0
0,0,0,16,186,0,1
1,1,0,3,111,0,1
0,0,0,36,3021,1,0
0,0,0,30,5033,0,1
1,1,0,37,866,0,0
1,1,0,23,550,0,0
1,3,0,32,843,0,0
0,0,0,28,740,0,0
1,6,0,32,1777,0,0
1,1,0,3,89,0,1
1,2,0,76,7231,0,0
0,0,0,28,3612,4,0
0,0,0,28,5576,2,1
0,0,0,30,2939,0,1
1,1,0,37,692,1,0
1,1,0,42,78,0,1
0,0,1,42,3347,0,0
1,2,0,86,1180,0,0
1,1,0,37,1360,0,0
1,1,0,34,846,0,0
0,0,0,55,2472,0,0
0,0,0,21,806,0,0
1,2,0,56,1292,0,0
0,0,0,27,4397,0,1
1,2,0,44,660,0,0
1,4,0,65,2636,1,0
0,0,0,23,651,0,1
1,1,0,3,138,0,1
1,4,0,44,2219,1,0
1,2,0,8,1614,0,0
0,0,0,42,934,0,0
0,0,1,33,1777,2,0
0,0,0,32,461,0,0
1,1,0,20,167,0,1
1,1,0,51,2531,2,0
1,2,0,51,3639,2,0
0,0,0,46,3857,0,0
1,4,1,48,1262,0,0
0,0,0,42,666,0,0
1,1,0,93,277,0,0
1,1,0,37,3204,0,0
1,1,0,3,110,0,1
1,1,0,24,592,0,1
1,2,0,51,818,1,0
0,0,0,17,184,0,1
0,0,1,15,366,0,0
0,0,1,25,6961,0,0
0,0,1,25,6961,0,0
1,4,0,78,2684,1,0
0,0,0,27,512,0,0
1,1,0,20,2120,0,0
1,1,0,41,5265,1,0
1,1,0,46,4316,0,0
0,0,0,34,984,0,0
1,1,0,3,91,0,1
1,1,0,79,618,0,0
0,0,0,108,4272,1,0
1,3,0,47,1289,1,0
1,2,0,27,884,0,0
1,3,0,46,798,1,0
1,4,0,55,3956,2,0
0,0,0,83,375,0,1
1,1,1,46,5478,0,0
0,0,0,80,855,0,0
1,1,0,19,332,0,0
1,1,0,31,241,0,1
0,0,0,107,828,0,0
0,0,0,33,901,1,0
1,2,0,48,680,0,0
1,2,1,37,872,0,0
1,1,0,22,226,0,1
0,0,1,44,1135,1,0
1,27,0,48,9904,0,0
0,0,0,33,1778,1,0
1,1,0,24,613,0,1
0,0,0,61,994,0,0
1,3,0,48,875,0,0
1,1,0,37,549,0,0
0,0,0,36,11996,0,0
1,18,0,31,6847,2,0
0,0,1,5,56,0,0
1,1,1,14,827,0,0
1,6,0,55,2577,4,0
1,1,0,32,173,0,1
1,1,0,37,296,0,1
0,0,0,19,236,0,1
0,0,0,108,1049,0,0
1,1,0,55,178,0,1
0,0,0,21,683,0,0
0,0,0,23,1008,1,0
1,5,0,91,3794,2,0
0,0,0,33,1189,0,0
1,4,0,59,4472,0,0
1,2,0,42,4084,0,0
0,0,0,4,843,0,1
1,1,0,21,992,0,0
1,1,0,30,352,1,1
1,1,0,67,478,0,1
0,0,0,20,185,0,1
1,78,0,33,28934,1,0
1,5,0,46,5013,0,0
1,7,0,64,4677,0,0
1,1,0,46,6546,0,0
1,2,0,53,1721,1,0
1,1,0,66,4471,1,0
0,0,0,49,1427,0,0
1,0,0,3,476,0,1
0,0,0,34,2252,1,1
1,3,0,57,1056,0,0
1,1,0,32,68,0,1
0,0,0,38,816,0,0
1,2,0,55,1868,1,0
1,1,1,46,7432,0,0
1,1,0,40,3989,0,0
1,2,0,41,1780,0,0
0,0,0,38,125,0,0
1,1,0,3,112,0,1
1,1,0,3,154,0,1
1,1,1,45,2478,0,0
1,1,0,3,174,0,1
0,0,0,36,108,1,1
1,1,0,62,53,0,1
0,0,1,21,440,0,0
1,1,0,16,308,0,1
1,1,1,19,710,0,0
1,1,0,3,129,0,1
0,0,0,32,3410,0,1
1,1,0,44,172,0,1
0,0,1,35,567,0,0
0,0,0,63,2261,0,0
0,0,0,33,895,0,0
1,3,0,57,2005,1,0
1,1,0,10,266,1,0
1,2,0,32,577,0,0
1,1,0,16,148,1,1
0,0,0,82,1459,0,0
1,4,0,85,2264,1,0
0,0,0,25,753,0,0
0,0,0,23,67,0,0
1,3,0,32,787,0,0
1,18,0,147,7580,2,0
0,0,1,80,761,0,0
1,5,0,41,2584,0,0
0,0,0,27,3631,0,1
1,2,0,117,3452,0,0
0,0,0,28,2220,0,1
1,3,0,63,3894,0,0
0,0,0,41,3157,0,1
1,2,0,59,1593,0,0
1,1,0,63,1230,0,0
1,1,0,19,147,1,1
0,0,1,27,620,0,0
1,3,1,57,1122,0,0
1,3,1,32,1163,0,0
0,0,0,43,911,1,0
1,2,0,43,14420,2,0
1,1,0,30,2005,0,0
1,1,0,47,1447,1,0
1,1,0,27,102,0,1
1,1,0,57,459,0,0
1,1,0,37,55,0,1
0,0,0,20,4550,0,1
0,0,0,23,597,0,1
0,0,0,38,92,0,1
1,2,0,83,915,0,0
1,1,0,93,494,0,0
0,0,0,14,4180,0,1
1,3,0,93,7649,0,0
0,0,0,47,1577,0,0
0,0,0,55,1279,1,0
0,0,0,109,1335,0,0
1,1,0,18,146,1,1
0,0,1,25,962,0,0
0,0,0,41,4853,1,1
0,0,0,33,112,1,1
0,0,0,34,2309,1,1
1,2,0,32,1043,0,0
0,0,0,21,2511,1,1
0,0,0,27,3391,1,1
1,3,0,32,848,0,0
0,0,0,17,3677,0,1
1,4,0,32,1721,0,0
0,0,0,21,263,0,1
0,0,0,21,2732,1,1
0,0,0,28,4117,2,1
1,1,0,44,266,0,1
1,1,0,3,92,0,1
1,15,0,34,7225,0,0
1,0,0,24,539,0,0
0,0,0,25,1325,0,0
1,3,0,37,1662,3,0
1,14,0,28,5117,0,0
1,1,0,41,159,0,1
1,1,0,18,442,0,1
1,1,0,3,128,0,1
0,0,0,27,942,1,0
1,3,0,110,1257,0,0
0,0,0,27,6642,2,0
0,0,1,35,370,0,0
0,0,0,20,287,0,1
0,0,0,53,470,0,0
0,0,0,95,103,0,0
1,2,0,62,1623,0,0
1,3,1,47,2488,1,0
1,1,0,48,168,0,1
1,1,0,56,180,0,1
1,0,0,31,271,0,0
1,0,0,95,4775,0,0
1,1,0,24,644,0,1
1,6,0,31,15825,0,0
0,0,0,20,2191,0,1
1,1,0,3,87,0,1
1,1,0,48,974,0,0
0,0,1,41,218,0,0
1,4,0,88,13212,0,0
0,0,1,38,295,0,0
0,0,0,15,349,0,0
0,0,1,99,146,0,0
0,0,0,53,474,0,0
0,0,1,57,206,0,0
1,1,0,56,391,0,0
0,0,0,32,3852,0,1
1,1,0,25,1220,0,0
0,0,0,41,4018,1,1
1,1,0,55,117,0,1
1,1,0,40,1391,0,0
1,1,0,28,178,0,1
1,5,0,25,7426,0,0
1,1,0,32,448,0,1
1,3,0,62,1029,0,0
0,0,0,33,345,0,0
1,1,1,58,160,0,1
0,0,0,53,7326,0,0
1,1,0,40,1294,0,0
1,1,0,25,312,0,1
0,0,0,8,141,0,1
1,1,0,3,82,0,1
1,1,0,3,129,0,1
1,1,0,34,3510,0,0
1,1,0,34,641,0,0
1,1,0,45,741,0,0
1,1,0,56,303,0,0
1,1,0,50,499,1,0
1,1,0,44,262,0,1
0,0,0,33,454,0,0
1,1,0,107,1507,0,0
1,8,0,60,3478,1,0
1,1,0,18,226,0,1
0,0,1,57,1660,0,0
0,0,0,32,112,1,1
1,1,0,61,160,0,1
1,2,1,32,694,0,0
1,1,0,60,179,1,1
0,0,0,87,887,0,0
0,0,0,26,3785,1,1
0,0,0,20,341,0,0
1,3,1,53,896,1,0
1,1,0,85,3049,1,0
0,0,0,33,1727,0,0
1,3,0,32,912,0,0
1,1,0,49,173,0,1
1,1,0,44,174,0,1
1,0,0,3,475,0,1
1,1,0,45,1640,0,0
0,0,0,69,3445,1,0
0,0,0,24,875,0,0
0,0,0,15,89,0,1
1,1,0,41,190,0,1
0,0,0,20,4319,3,0
0,0,0,108,3481,0,0
0,0,0,33,402,0,0
1,3,1,32,746,0,0
0,0,0,26,3922,0,1
1,1,0,3,75,0,1
0,0,0,13,92,0,1
0,0,0,25,856,0,0
1,4,0,88,26279,2,0
